,id,name,games,goals_scored,goals_conceded,xG_for,xG_against,shots_for,shots_against,shots_on_target_for,shots_on_target_against,yellow_cards,red_cards,fouls
0,108,Leicester City,41,1.9268292682926829,0.9024390243902439,1.5765853658536586,1.1490243902439026,11.707317073170731,8.390243902439025,6.219512195121951,4.7317073170731705,1.829268292682927,0.024390243902439025,9.512195121951219
0,222,Leeds United,42,1.8095238095238095,0.7857142857142857,1.5654761904761905,1.0085714285714285,11.476190476190476,7.214285714285714,6.404761904761905,3.7142857142857144,1.5476190476190477,0.047619047619047616,9.285714285714286
0,220,Ipswich Town,41,2.048780487804878,1.2682926829268293,1.5592682926829269,1.1824390243902438,11.731707317073171,8.634146341463415,6.463414634146342,4.7317073170731705,2.2439024390243905,0.0,11.536585365853659
0,146,Southampton,40,1.95,1.3,1.70575,1.1185,11.85,8.675,7.025,4.525,2.325,0.075,9.225
0,142,West Bromwich Albion,41,1.5609756097560976,1.0,1.2141463414634144,1.1402439024390243,8.78048780487805,8.512195121951219,4.390243902439025,4.317073170731708,1.7317073170731707,0.0,7.7073170731707314
0,159,Norwich City,42,1.7857142857142858,1.4285714285714286,1.368095238095238,1.4683333333333333,10.761904761904763,10.857142857142858,5.428571428571429,5.5,1.8571428571428572,0.047619047619047616,9.619047619047619
0,239,Coventry City,41,1.6097560975609757,1.1951219512195121,1.3882926829268294,1.3512195121951218,10.463414634146341,10.24390243902439,5.463414634146342,5.121951219512195,2.0,0.04878048780487805,10.0
0,210,Preston North End,41,1.3658536585365855,1.3658536585365855,1.1126829268292682,1.3678048780487806,7.7073170731707314,10.048780487804878,4.390243902439025,5.365853658536586,2.292682926829268,0.024390243902439025,11.146341463414634
0,150,Hull City,40,1.425,1.3,1.4085,1.31875,10.625,10.175,5.775,4.9,2.1,0.025,8.95
0,147,Middlesbrough,41,1.4146341463414633,1.2926829268292683,1.4492682926829268,1.274390243902439,10.682926829268293,9.439024390243903,5.829268292682927,4.902439024390244,1.8780487804878048,0.04878048780487805,9.926829268292684
0,161,Cardiff City,41,1.1219512195121952,1.3902439024390243,1.1580487804878046,1.345609756097561,8.829268292682928,10.073170731707316,4.780487804878049,5.146341463414634,1.829268292682927,0.024390243902439025,9.121951219512194
0,207,Bristol City,41,1.0731707317073171,1.0975609756097562,1.218780487804878,1.308780487804878,9.024390243902438,9.658536585365853,4.682926829268292,5.097560975609756,1.6097560975609757,0.024390243902439025,7.804878048780488
0,156,Sunderland,42,1.2142857142857142,1.1904761904761905,1.4876190476190476,1.2023809523809523,10.880952380952381,8.738095238095237,5.928571428571429,5.0476190476190474,2.0238095238095237,0.047619047619047616,9.666666666666666
0,155,Watford,41,1.3902439024390243,1.3414634146341464,1.3929268292682926,1.3378048780487808,10.609756097560975,10.146341463414634,5.2682926829268295,5.487804878048781,2.2439024390243905,0.07317073170731707,11.609756097560975
0,154,Swansea City,41,1.1951219512195121,1.5121951219512195,1.2439024390243902,1.417560975609756,9.414634146341463,10.609756097560975,4.7560975609756095,5.975609756097561,2.024390243902439,0.07317073170731707,9.536585365853659
0,160,Queens Park Rangers,42,0.9523809523809523,1.2857142857142858,1.2395238095238095,1.335952380952381,9.023809523809524,9.761904761904763,4.738095238095238,5.023809523809524,2.142857142857143,0.09523809523809523,11.071428571428571
0,229,Millwall,42,0.9285714285714286,1.2857142857142858,1.174047619047619,1.3090476190476192,8.642857142857142,9.785714285714286,4.642857142857143,4.880952380952381,2.2857142857142856,0.023809523809523808,12.071428571428571
0,216,Blackburn Rovers,41,1.3658536585365855,1.6097560975609757,1.3490243902439023,1.521219512195122,9.560975609756097,11.829268292682928,5.390243902439025,6.024390243902439,2.048780487804878,0.12195121951219512,9.317073170731707
0,141,Stoke City,41,0.975609756097561,1.3658536585365855,1.2941463414634145,1.3056097560975608,9.536585365853659,9.609756097560975,4.609756097560975,5.317073170731708,2.4146341463414633,0.07317073170731707,11.21951219512195
0,264,Plymouth Argyle,42,1.3571428571428572,1.5714285714285714,1.3483333333333332,1.4883333333333333,10.285714285714286,11.047619047619047,5.904761904761905,5.738095238095238,2.1666666666666665,0.047619047619047616,9.452380952380953
0,217,Huddersfield Town,42,1.0952380952380953,1.6428571428571428,1.2457142857142856,1.4107142857142856,9.357142857142858,10.357142857142858,4.904761904761905,5.666666666666667,1.8571428571428572,0.047619047619047616,10.428571428571429
0,214,Sheffield Wednesday,42,0.8333333333333334,1.5714285714285714,1.1735714285714285,1.3266666666666667,8.952380952380953,9.761904761904763,4.238095238095238,5.0476190476190474,2.3333333333333335,0.11904761904761904,11.547619047619047
0,206,Birmingham City,41,1.0975609756097562,1.5365853658536586,1.2897560975609754,1.5073170731707317,10.073170731707316,10.951219512195122,5.024390243902439,6.0,2.1463414634146343,0.07317073170731707,11.78048780487805
0,212,Rotherham United,41,0.7804878048780488,2.0,0.972439024390244,1.724390243902439,7.317073170731708,12.731707317073171,3.2439024390243905,7.195121951219512,1.8048780487804879,0.0975609756097561,10.78048780487805
0,-1,#LEAGUE_AVERAGE#,990,1.3434343434343434,1.3434343434343434,1.3301616161616163,1.330161616161616,9.884848484848485,9.884848484848485,5.2272727272727275,5.2272727272727275,2.0303030303030303,0.05353535353535353,10.1010101010101
