,id,homeID,awayID,season,status,roundID,game_week,revised_game_week,homeGoals,awayGoals,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_offsides,team_b_offsides,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,refereeID,coach_a_ID,coach_b_ID,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_team_a_cs_yes,odds_team_a_cs_no,odds_team_b_cs_yes,odds_team_b_cs_no,odds_doublechance_1x,odds_doublechance_12,odds_doublechance_x2,odds_1st_half_result_1,odds_1st_half_result_x,odds_1st_half_result_2,odds_2nd_half_result_1,odds_2nd_half_result_x,odds_2nd_half_result_2,odds_dnb_1,odds_dnb_2,odds_corners_over_75,odds_corners_over_85,odds_corners_over_95,odds_corners_over_105,odds_corners_over_115,odds_corners_under_75,odds_corners_under_85,odds_corners_under_95,odds_corners_under_105,odds_corners_under_115,odds_corners_1,odds_corners_x,odds_corners_2,odds_team_to_score_first_1,odds_team_to_score_first_x,odds_team_to_score_first_2,odds_win_to_nil_1,odds_win_to_nil_2,odds_1st_half_over05,odds_1st_half_over15,odds_1st_half_over25,odds_1st_half_over35,odds_1st_half_under05,odds_1st_half_under15,odds_1st_half_under25,odds_1st_half_under35,odds_2nd_half_over05,odds_2nd_half_over15,odds_2nd_half_over25,odds_2nd_half_over35,odds_2nd_half_under05,odds_2nd_half_under15,odds_2nd_half_under25,odds_2nd_half_under35,odds_btts_1st_half_yes,odds_btts_1st_half_no,odds_btts_2nd_half_yes,odds_btts_2nd_half_no,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,btts_fhg_potential,btts_2hg_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o45_potential,o35_potential,o25_potential,o15_potential,o05_potential,o15HT_potential,o05HT_potential,o05_2H_potential,o15_2H_potential,corners_potential,offsides_potential,cards_potential,avg_potential,home_url,home_image,home_name,away_url,away_image,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u45_potential,u35_potential,u25_potential,u15_potential,u05_potential,corners_o85_potential,corners_o95_potential,corners_o105_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,match_url,competition_id,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,homeGoals_timings,awayGoals_timings
41,7123301,674199,679991,2023/2024,complete,102072,6,-1,"['6', '29', '59', '66', '80', '82']",['90+3'],6,1,7,7,4,11,-1,-1,0,1,0,0,14,5,9,3,23,8,-1,-1,70,30,40860.0,41159,49726,Estadi Johan Cruyff (Sant Joan Despí),,0,1,1.01,9.99,17.83,0.0,0.0,1.03,0.0,0.0,0.0,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,2,0,4,1,5,2,1697905800,674199,0,0,0,0,0,-1,1,1,5,0,2,4,5,6,0,0,0,1,0,1,1,0,0,0,0,3.17,1.18,4.36,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,50,50,100,25,75,75,50,16.5,1.0,2.5,2.75,/clubs/fc-barcelona-women-674199,teams/spain-fc-barcelona-women.png,Barcelona W,/clubs/granada-cf-women-679991,teams/spain-granada-cf-women.png,Granada W,2.82,0.73,3.0,0.0,3.0,0.6,75,75,50,50,0,100,75,50,3.61,1.33,4.94,/spain/fc-barcelona-women-vs-granada-cf-women-h2h-stats#7123301,10125,22,True,True,True,True,True,True,True,"['6', '29', '59', '66', '80', '82']",['90+3']
42,7123302,679990,674345,2023/2024,complete,102072,6,-1,['17'],"['36', '90+1']",1,2,3,4,2,6,1,1,3,3,0,0,6,10,3,5,9,15,10,11,56,44,47823.0,45953,43626,Camp Municipal Les Planes (Sant Joan Despí),,3,3,2.5,3.6,2.3,1.03,1.25,1.73,3.04,4.3,11.0,3.42,1.84,1.31,1.16,1.65,2.05,3.8,1.22,3.6,1.25,1.46,1.26,1.4,3.0,2.3,2.88,2.94,2.45,2.71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,9.5,1.8,0,0,1.36,2.69,6.0,12.0,2.9,1.41,1.11,1.02,1.2,2.05,3.5,7.5,4.33,1.69,1.29,1.07,0,0,0,0,3,1,1,0,1,1,2,1697983200,674345,0,75,25,25,0,-1,1,1,2,1,2,1,3,3,3,1,0,2,4,2,1,42,55,76,85,1.29,2.04,3.34,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,50,100,100,25,100,100,25,6.5,3.0,5.0,2.5,/clubs/levante-las-planas-679990,teams/spain-levante-las-planas.png,Levante Las Planas,/clubs/sevilla-women-674345,teams/spain-sevilla-women.png,Sevilla W,0.91,1.4,2.0,0.0,1.8,0.6,100,100,50,0,0,50,0,0,1.69,1.33,3.02,/spain/sevilla-women-vs-levante-las-planas-h2h-stats#7123302,10125,22,True,True,True,False,False,False,True,['17'],"['36', '90+1']"
43,7123303,674355,674346,2023/2024,complete,102072,6,-1,"['37', '42', '90+4']","['44', '85']",3,2,5,3,2,5,3,2,3,3,0,0,5,3,7,7,12,10,15,6,64,36,49729.0,32160,45858,Estadio Fernando Torres (Fuenlabrada),,3,3,1.74,3.31,3.21,1.02,1.14,1.55,2.3,3.98,10.0,4.55,2.35,1.56,1.19,1.57,2.25,2.8,1.38,5.5,1.11,1.15,1.17,2.05,2.13,2.38,4.4,1.93,2.77,4.2,0,0,1.46,1.8,2.28,0.0,0.0,2.64,2.0,1.6,0.0,0.0,1.4,8.9,3.44,1.5,17.0,2.56,0,0,1.28,2.25,5.2,12.0,3.34,1.59,1.12,1.02,1.15,1.76,3.5,6.5,4.7,1.97,1.26,1.08,0,0,0,0,5,2,1,1,1,2,3,1697968800,674355,0,25,0,25,0,-1,1,1,3,0,0,2,3,2,2,0,1,3,2,4,1,62,46,101,78,1.56,1.18,2.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,50,100,25,75,75,25,10.5,0.0,2.5,2.5,/clubs/madrid-club-de-futbol-femenino-674355,teams/spain-madrid-club-de-futbol-femenino.png,Madrid CFF,/clubs/ud-granadilla-tenerife-sur-674346,teams/spain-ud-granadilla-tenerife-sur.png,UD Granadilla Tenerife,1.73,0.82,1.5,1.5,2.4,1.8,75,75,75,50,0,100,100,75,1.48,1.56,3.04,/spain/ud-granadilla-tenerife-sur-vs-madrid-club-de-futbol-femenino-h2h-stats#7123303,10125,22,True,True,True,True,True,False,True,"['37', '42', '90+4']","['44', '85']"
44,7123304,674356,674357,2023/2024,complete,102072,6,-1,"['43', '64']","['27', '33']",2,2,4,9,2,11,3,2,2,2,0,1,11,5,5,8,16,13,17,11,48,52,52673.0,32147,32168,Ciudad Deportiva Luis de Sol (Sevilla),,2,3,3.0,3.5,2.1,1.03,1.17,1.65,2.51,4.33,11.0,4.15,2.15,1.44,1.2,1.53,2.28,4.33,1.18,3.2,1.3,1.62,1.22,1.31,3.4,2.25,2.63,3.16,2.61,2.39,0,0,1.54,1.92,2.44,0.0,0.0,2.42,1.88,1.53,0.0,0.0,2.09,7.9,1.95,2.25,15.0,1.67,0,0,1.3,2.39,6.0,12.0,3.22,1.51,1.11,1.02,1.16,1.86,3.6,8.0,4.6,1.86,1.25,1.05,0,0,0,0,4,1,2,1,0,1,3,1697882400,-1,0,34,17,17,0,-1,1,1,1,2,8,0,3,8,1,1,1,2,2,3,1,99,59,129,88,2.49,1.6,4.09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,42,75,75,100,59,84,75,34,7.5,3.83,1.83,3.25,/clubs/real-betis-women-674356,teams/spain-real-betis-women.png,Real Betis W,/clubs/valencia-women-674357,teams/spain-valencia-women.png,Valencia W,1.09,1.08,1.5,2.0,0.6,1.4,84,59,25,25,0,84,59,17,1.04,1.31,2.35,/spain/real-betis-women-vs-valencia-women-h2h-stats#7123304,10125,22,True,True,True,True,False,False,True,"['43', '64']","['27', '33']"
45,7123305,679986,703696,2023/2024,complete,102072,6,-1,[],[],0,0,0,5,3,8,-1,-1,2,1,0,0,2,2,4,3,6,5,-1,-1,44,56,41020.0,49704,41189,Estadio Municipal de Ipurúa (Eibar),,2,1,2.25,3.35,2.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1697882400,-1,0,34,0,34,0,-1,1,1,3,2,2,1,5,3,0,0,2,1,0,3,1,0,0,0,0,0.86,0.75,1.61,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,34,34,100,17,59,59,34,6.5,0.0,3.83,2.34,/clubs/sd-eibar-women-679986,teams/spain-sd-eibar-women.png,Eibar W,/clubs/villarreal-cf-women-703696,teams/spain-villarreal-cf-women.png,Villarreal W,1.09,1.09,0.0,0.0,0.6,0.6,84,84,67,67,0,75,50,50,1.21,0.81,2.02,/spain/sd-eibar-women-vs-villarreal-cf-women-h2h-stats#7123305,10125,22,False,False,False,False,False,False,False,[],[]
46,7123306,674347,674219,2023/2024,complete,102072,6,-1,[],"['31', '45+1']",0,2,2,5,5,10,2,3,2,0,0,0,4,5,4,7,8,12,9,7,34,66,52752.0,32151,8043,Ciudad Deportiva Decáno del Fútbol Español (Huelva),,2,0,11.0,5.75,1.2,1.02,1.2,1.53,2.5,4.33,10.0,4.0,2.38,1.48,1.18,2.1,1.66,7.5,1.06,1.73,2.0,3.25,1.09,1.01,8.5,2.63,1.67,8.0,3.1,1.53,0,0,0.0,1.66,1.77,2.19,0.0,0.0,2.17,2.01,1.64,0.0,5.0,11.0,1.21,4.5,13.0,1.25,0,0,1.29,2.4,5.25,10.0,3.3,1.51,1.13,1.02,1.18,1.91,3.6,8.0,4.33,1.81,1.25,1.05,0,0,0,0,2,0,2,0,0,0,2,1697896800,674219,0,100,25,50,0,-1,1,1,2,5,3,0,7,3,1,0,1,0,1,1,1,68,83,91,136,1.28,1.72,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,75,100,100,50,100,100,75,6.5,3.5,4.5,3.25,/clubs/cd-sporting-de-huelva-cajasol-san-juan-674347,teams/spain-cd-sporting-de-huelva-cajasol-san-juan.png,Sporting de Huelva,/clubs/atletico-madrid-feminas-674219,teams/spain-atletico-madrid-feminas.png,Atletico Madrid W,0.09,1.91,0.0,2.0,0.2,2.0,100,50,25,0,0,50,50,25,0.78,1.83,2.61,/spain/atletico-madrid-feminas-vs-cd-sporting-de-huelva-cajasol-san-juan-h2h-stats#7123306,10125,22,True,True,False,False,False,False,False,[],"['31', '45+1']"
47,7123307,688579,674353,2023/2024,complete,102072,6,-1,['50'],"['12', '67']",1,2,3,5,3,8,2,2,2,2,0,0,7,5,4,2,11,7,13,6,49,51,52702.0,664,32145,Estadio Alfredo Di Stéfano (Madrid),,2,2,1.6,4.23,4.56,1.02,1.15,1.43,2.19,3.65,13.0,4.75,2.38,1.61,1.22,1.51,2.32,2.9,1.36,6.0,1.09,1.15,1.17,2.09,2.1,2.5,4.33,1.92,2.84,4.1,0,0,0.0,1.53,1.9,2.4,0.0,0.0,2.43,1.9,1.55,0.0,1.61,8.7,2.62,1.44,18.5,2.75,0,0,1.22,2.18,5.0,10.5,3.75,1.61,1.14,1.02,1.17,1.71,3.4,6.5,4.5,2.02,1.3,1.1,0,0,0,0,3,0,1,1,1,2,1,1697992200,674353,0,50,0,25,0,-1,1,1,1,2,4,1,3,5,0,0,2,2,0,4,1,65,61,97,103,1.66,1.24,2.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,50,75,100,25,75,100,25,12.0,7.0,2.0,3.25,/clubs/real-madrid-femenino-688579,teams/spain-real-madrid-femenino.png,Real Madrid W,/clubs/ud-levante-women-674353,teams/spain-ud-levante-women.png,Levante W,2.18,2.0,3.0,2.0,3.0,1.8,75,50,50,25,0,50,50,25,2.34,1.82,4.16,/spain/ud-levante-women-vs-real-madrid-femenino-h2h-stats#7123307,10125,22,True,True,True,False,False,False,True,['50'],"['12', '67']"
48,7123308,674199,674345,2023/2024,complete,102072,7,-1,"['7', '17', '37', '39', '48', '54', '57', '90+1']",[],8,0,8,8,1,9,5,2,0,2,0,0,18,4,4,2,22,6,3,8,67,33,52688.0,41159,43626,Estadi Johan Cruyff (Sant Joan Despí),,0,2,1.04,9.5,26.0,0.0,1.0,1.06,1.33,1.7,0.0,13.0,5.6,3.0,2.1,3.34,1.26,1.36,2.9,0.0,0.0,0.0,0.0,11.0,1.2,4.75,15.0,1.07,6.5,26.0,0,0,0.0,0.0,0.0,1.51,1.9,0.0,0.0,0.0,2.45,1.9,0.0,0.0,0.0,1.11,41.0,6.5,0,0,1.08,1.5,2.75,4.25,6.5,2.5,1.4,1.17,0.0,1.2,1.62,2.62,0.0,4.0,2.15,1.43,0,0,0,0,8,4,0,4,0,4,4,1699196400,674199,0,50,17,33,0,-1,1,1,4,1,4,0,5,4,0,2,0,0,2,0,1,81,23,138,82,3.23,0.84,4.07,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,34,84,100,100,50,100,100,67,14.33,2.0,3.0,4.0,/clubs/fc-barcelona-women-674199,teams/spain-fc-barcelona-women.png,Barcelona W,/clubs/sevilla-women-674345,teams/spain-sevilla-women.png,Sevilla W,2.82,1.4,3.0,1.0,3.0,1.0,67,67,17,0,0,84,50,50,3.46,1.57,5.03,/spain/fc-barcelona-women-vs-sevilla-women-h2h-stats#7123308,10125,22,True,True,True,True,True,True,False,"['7', '17', '37', '39', '48', '54', '57', '90+1']",[]
49,7123309,679991,679990,2023/2024,complete,102072,7,-1,[],['90+2'],0,1,1,4,1,5,-1,-1,3,1,0,0,3,2,5,4,8,6,-1,-1,56,44,46695.0,49726,45953,Ciudad Deportiva del Granada CF (Granada),,3,1,3.28,3.6,1.96,0.0,0.0,1.58,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1699187400,679990,0,100,50,50,0,-1,1,1,1,0,3,1,1,4,1,1,2,0,2,2,1,0,0,0,0,1.32,0.91,2.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,67,100,100,50,84,84,50,11.0,0.33,3.17,3.33,/clubs/granada-cf-women-679991,teams/spain-granada-cf-women.png,Granada W,/clubs/levante-las-planas-679990,teams/spain-levante-las-planas.png,Levante Las Planas,0.91,0.91,1.0,1.67,0.5,1.5,84,84,34,0,0,67,33,33,1.56,1.39,2.95,/spain/levante-las-planas-vs-granada-cf-women-h2h-stats#7123309,10125,22,True,False,False,False,False,False,False,[],['90+2']
50,7123310,674358,703696,2023/2024,complete,102072,7,-1,['85'],[],1,0,1,3,3,6,1,4,1,1,0,0,6,5,5,6,11,11,9,13,61,39,58330.0,37434,41189,Instalaciones de Zubieta (Donostia-San Sebastián),,1,1,1.48,4.2,5.25,1.04,1.18,1.55,2.57,4.8,13.0,4.05,2.3,1.42,1.14,1.72,2.0,0.0,0.0,0.0,0.0,1.09,1.16,2.35,1.91,2.5,5.5,1.78,2.78,5.1,0,0,1.47,1.82,2.33,0.0,0.0,2.57,1.97,1.57,0.0,0.0,1.41,8.7,3.4,1.33,14.5,3.25,0,0,1.3,2.4,5.5,12.0,3.22,1.51,1.12,1.02,1.16,1.86,3.6,8.0,4.6,1.86,1.24,1.06,0,0,0,0,1,0,0,1,0,1,0,1699095600,674358,0,50,17,0,0,-1,1,1,1,0,2,3,1,5,0,0,1,1,0,2,1,28,37,92,98,1.33,1.32,2.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,34,50,84,34,67,67,0,4.67,1.66,3.33,1.84,/clubs/real-sociedad-women-674358,teams/spain-real-sociedad-women.png,Real Sociedad W,/clubs/villarreal-cf-women-703696,teams/spain-villarreal-cf-women.png,Villarreal W,1.45,1.09,2.33,0.33,1.17,0.67,100,84,67,50,17,17,0,0,1.28,0.79,2.07,/spain/real-sociedad-women-vs-villarreal-cf-women-h2h-stats#7123310,10125,22,True,False,False,False,False,False,False,['85'],[]
51,7123311,679986,688579,2023/2024,complete,102072,7,-1,[],['73'],0,1,1,1,5,6,-1,-1,2,0,0,0,3,3,6,5,9,8,-1,-1,27,73,40860.0,49704,664,Estadio Municipal de Ipurúa (Eibar),,2,0,20.0,9.6,1.06,0.0,0.0,1.23,1.85,1.97,0.0,0.0,3.75,1.83,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1699119000,688579,0,59,17,59,0,-1,1,1,0,2,1,3,2,4,0,0,2,0,0,2,1,0,0,0,0,0.95,0.93,1.88,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,29,59,75,88,29,75,75,59,8.58,1.33,2.5,3.38,/clubs/sd-eibar-women-679986,teams/spain-sd-eibar-women.png,Eibar W,/clubs/real-madrid-femenino-688579,teams/spain-real-madrid-femenino.png,Real Madrid W,1.09,2.55,0.25,3.0,0.67,2.5,71,71,42,25,13,54,38,38,1.12,2.12,3.24,/spain/sd-eibar-women-vs-real-madrid-femenino-h2h-stats#7123311,10125,22,True,False,False,False,False,False,False,[],['73']
52,7123312,674356,674354,2023/2024,complete,102072,7,-1,['63'],[],1,0,1,4,3,7,1,4,2,2,0,0,7,4,7,8,14,12,9,7,43,57,41852.0,32147,36215,Ciudad Deportiva Luis de Sol (Sevilla),,2,2,3.5,3.3,1.91,1.01,1.3,2.05,3.34,4.2,11.0,3.08,1.7,1.26,1.17,1.68,2.05,0.0,0.0,0.0,0.0,1.75,1.2,1.25,4.0,2.25,2.38,3.82,2.41,2.27,0,0,1.68,2.13,0.0,0.0,0.0,2.15,1.69,0.0,0.0,0.0,2.26,7.6,1.84,2.5,8.6,1.53,0,0,1.43,2.6,6.0,12.0,2.65,1.45,1.11,1.02,1.32,2.01,4.9,10.0,3.1,1.73,1.14,1.04,0,0,0,0,1,0,0,1,0,1,0,1699101000,674356,0,33,33,0,0,-1,1,1,4,1,0,2,5,2,1,1,1,1,2,2,1,38,53,93,127,1.65,1.43,3.09,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,34,84,84,100,50,84,84,34,8.66,5.33,1.33,3.0,/clubs/real-betis-women-674356,teams/spain-real-betis-women.png,Real Betis W,/clubs/athletic-club-bilbao-women-674354,teams/spain-athletic-club-bilbao-women.png,Athletic Club W,1.09,1.27,1.33,0.0,0.67,1.5,100,67,17,17,0,67,50,33,1.53,1.73,3.26,/spain/athletic-club-bilbao-women-vs-real-betis-women-h2h-stats#7123312,10125,22,True,False,False,False,False,False,False,['63'],[]
53,7123313,674346,674219,2023/2024,complete,102072,7,-1,"['54', '56']",['61'],2,1,3,1,6,7,1,3,4,3,0,0,6,5,5,5,11,10,8,11,35,65,52682.0,45858,8043,Campo de Fútbol de Adeje (Adeje),,4,3,6.5,4.0,1.4,1.02,1.22,1.71,2.84,4.2,10.0,3.64,1.9,1.35,1.17,1.75,1.95,5.25,1.13,2.3,1.55,2.05,1.2,1.12,5.5,2.38,2.0,4.6,2.62,1.93,0,0,0.0,1.75,2.19,0.0,0.0,0.0,2.06,1.65,0.0,0.0,2.39,8.3,1.73,3.25,10.0,1.36,0,0,1.33,2.6,6.2,12.0,3.04,1.45,1.09,1.02,1.2,1.97,4.1,8.5,4.0,1.76,1.2,1.04,0,0,0,0,3,0,0,2,1,3,0,1699182000,674346,0,50,0,33,0,-1,1,1,1,3,0,3,4,3,1,0,3,3,1,6,1,14,57,50,64,1.22,1.39,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,33,84,100,34,100,67,33,10.66,6.0,3.67,2.34,/clubs/ud-granadilla-tenerife-sur-674346,teams/spain-ud-granadilla-tenerife-sur.png,UD Granadilla Tenerife,/clubs/atletico-madrid-feminas-674219,teams/spain-atletico-madrid-feminas.png,Atletico Madrid W,1.64,1.91,2.0,2.33,1.5,2.17,100,84,67,17,0,34,34,0,1.12,1.8,2.92,/spain/atletico-madrid-feminas-vs-ud-granadilla-tenerife-sur-h2h-stats#7123313,10125,22,True,True,True,False,False,False,True,"['54', '56']",['61']
54,7123314,674355,674353,2023/2024,complete,102072,7,-1,[],['72'],0,1,1,2,9,11,0,4,3,2,0,0,2,4,4,3,6,7,9,12,41,59,41575.0,32160,32145,Estadio Fernando Torres (Fuenlabrada),,3,2,2.7,3.55,2.25,1.01,1.08,1.53,1.53,2.01,17.0,6.5,2.14,2.4,1.74,1.33,3.0,5.5,1.11,4.75,1.15,1.8,1.17,1.25,3.1,2.5,2.63,3.13,3.13,2.09,0,0,0.0,1.77,2.23,0.0,0.0,0.0,2.03,1.63,0.0,0.0,2.08,8.1,1.95,2.1,41.0,1.67,0,0,1.28,1.94,2.81,10.0,3.34,1.79,1.38,1.03,1.1,1.54,2.4,4.75,5.75,2.36,1.51,1.15,0,0,0,0,1,0,0,0,1,1,0,1699205400,674353,0,50,17,33,0,-1,1,1,1,8,1,1,9,2,0,1,3,1,1,4,1,47,80,68,109,0.86,1.31,2.17,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,33,50,84,100,33,84,100,33,7.33,3.33,3.0,2.84,/clubs/madrid-club-de-futbol-femenino-674355,teams/spain-madrid-club-de-futbol-femenino.png,Madrid CFF,/clubs/ud-levante-women-674353,teams/spain-ud-levante-women.png,Levante W,1.73,2.0,2.0,2.33,2.5,2.0,84,67,50,17,0,50,50,17,1.5,1.63,3.13,/spain/ud-levante-women-vs-madrid-club-de-futbol-femenino-h2h-stats#7123314,10125,22,True,False,False,False,False,False,False,[],['72']
55,7123315,674357,674347,2023/2024,complete,102072,7,-1,"['5', '79']",[],2,0,2,12,2,14,4,1,1,0,0,0,9,5,4,3,13,8,7,14,59,41,52747.0,32168,32151,Estadio Antonio Puchades (Ciudad Deportiva Valencia) (Paterna),,1,0,1.4,3.82,4.67,1.03,1.14,1.55,2.4,3.98,13.0,4.55,2.29,1.53,1.19,1.66,2.1,0.0,0.0,0.0,0.0,1.09,1.15,2.45,1.91,2.5,5.5,1.73,2.9,5.15,0,0,0.0,1.63,2.05,0.0,0.0,0.0,2.2,1.74,0.0,0.0,1.51,8.7,2.93,1.33,17.0,3.25,0,0,1.25,2.25,5.5,11.0,3.5,1.59,1.12,1.02,1.14,1.76,3.3,7.5,4.9,1.97,1.29,1.07,0,0,0,0,2,1,0,1,0,1,1,1699110000,674357,0,42,0,0,0,-1,1,1,9,1,3,1,10,4,0,0,1,0,0,1,1,42,31,95,68,1.76,1.08,2.84,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,17,100,100,0,100,100,17,4.5,3.0,2.5,2.17,/clubs/valencia-women-674357,teams/spain-valencia-women.png,Valencia W,/clubs/cd-sporting-de-huelva-cajasol-san-juan-674347,teams/spain-cd-sporting-de-huelva-cajasol-san-juan.png,Sporting de Huelva,0.9,0.36,0.5,0.33,1.33,0.17,100,100,84,0,0,25,0,0,1.54,0.94,2.48,/spain/cd-sporting-de-huelva-cajasol-san-juan-vs-valencia-women-h2h-stats#7123315,10125,22,True,True,False,False,False,False,False,"['5', '79']",[]
