,id,name,games,goals_scored,goals_conceded,xG_for,xG_against,shots_for,shots_against,shots_on_target_for,shots_on_target_against,yellow_cards,red_cards,fouls
0,278,Leganés,36,1.3055555555555556,0.5833333333333334,1.1983333333333333,1.1455555555555554,9.11111111111111,8.583333333333334,4.777777777777778,3.75,2.4722222222222223,0.05555555555555555,13.027777777777779
0,279,SD Eibar,36,1.6388888888888888,1.1111111111111112,1.4508333333333334,1.2797222222222224,10.75,9.722222222222221,5.611111111111111,4.833333333333333,2.111111111111111,0.1388888888888889,11.694444444444445
0,297,Real Valladolid,36,1.2222222222222223,0.8611111111111112,1.4372222222222222,1.1394444444444443,11.083333333333334,8.63888888888889,5.166666666666667,4.472222222222222,2.388888888888889,0.08333333333333333,11.833333333333334
0,280,RCD Espanyol,36,1.4444444444444444,1.0277777777777777,1.2811111111111113,1.1927777777777777,9.833333333333334,9.38888888888889,4.805555555555555,4.472222222222222,2.611111111111111,0.1111111111111111,14.083333333333334
0,295,Elche CF,36,1.0555555555555556,0.9166666666666666,1.5180555555555555,1.1391666666666669,12.0,8.63888888888889,5.25,4.444444444444445,2.0555555555555554,0.08333333333333333,12.916666666666666
0,309,Real Oviedo,36,1.25,0.8888888888888888,1.3222222222222222,1.2280555555555557,9.86111111111111,9.194444444444445,4.861111111111111,4.805555555555555,2.0555555555555554,0.16666666666666666,11.36111111111111
0,289,Sporting Gijón,36,1.1944444444444444,0.9722222222222222,1.3325,1.3274999999999997,10.166666666666666,10.38888888888889,5.027777777777778,4.583333333333333,2.638888888888889,0.05555555555555555,10.694444444444445
0,319,Racing Santander,36,1.5277777777777777,1.3888888888888888,1.3655555555555556,1.4844444444444445,10.11111111111111,11.444444444444445,5.75,5.805555555555555,2.7222222222222223,0.1111111111111111,12.444444444444445
0,4542,Racing Club de Ferrol,36,1.1944444444444444,1.1666666666666667,1.2563888888888888,1.2213888888888889,9.722222222222221,8.88888888888889,4.527777777777778,4.638888888888889,1.8611111111111112,0.1111111111111111,11.833333333333334
0,4546,Burgos CF,36,1.2222222222222223,1.2777777777777777,1.3341666666666665,1.3072222222222225,10.333333333333334,9.694444444444445,5.194444444444445,5.0,2.388888888888889,0.027777777777777776,10.222222222222221
0,292,Levante UD,36,1.1666666666666667,1.1111111111111112,1.3808333333333336,1.413333333333333,10.666666666666666,11.0,5.333333333333333,5.138888888888889,2.25,0.1111111111111111,14.083333333333334
0,311,CD Tenerife,36,0.8888888888888888,1.0,1.1491666666666667,1.2319444444444445,8.694444444444445,9.083333333333334,4.055555555555555,4.722222222222222,3.1666666666666665,0.19444444444444445,13.86111111111111
0,299,Real Zaragoza,36,0.9722222222222222,0.9444444444444444,1.2477777777777777,1.1349999999999998,9.027777777777779,8.694444444444445,4.722222222222222,3.9166666666666665,2.2777777777777777,0.08333333333333333,11.88888888888889
0,301,SD Huesca,36,0.8611111111111112,0.75,1.1044444444444446,1.2313888888888889,8.194444444444445,9.11111111111111,4.25,4.055555555555555,2.5277777777777777,0.1111111111111111,11.666666666666666
0,4516,CD Eldense,36,1.1388888888888888,1.4166666666666667,1.2536111111111112,1.2541666666666669,9.583333333333334,9.527777777777779,4.416666666666667,4.583333333333333,2.25,0.05555555555555555,13.805555555555555
0,4507,FC Cartagena,36,0.9166666666666666,1.25,1.1702777777777778,1.4302777777777778,8.944444444444445,10.666666666666666,4.444444444444445,5.222222222222222,2.6944444444444446,0.05555555555555555,11.805555555555555
0,300,Mirandés,36,1.1388888888888888,1.3888888888888888,1.2108333333333337,1.3472222222222223,9.25,10.333333333333334,4.416666666666667,4.888888888888889,2.4444444444444446,0.0,10.666666666666666
0,302,AD Alcorcón,36,0.75,1.2777777777777777,1.19,1.4725000000000001,9.333333333333334,11.13888888888889,4.361111111111111,5.472222222222222,2.638888888888889,0.2222222222222222,12.75
0,316,Albacete Balompié,36,1.1388888888888888,1.3888888888888888,1.4366666666666665,1.2875,10.722222222222221,10.25,5.083333333333333,4.805555555555555,2.2222222222222223,0.08333333333333333,13.944444444444445
0,4522,SD Amorebieta,36,0.8888888888888888,1.25,1.1188888888888888,1.4761111111111112,8.194444444444445,11.13888888888889,4.055555555555555,5.666666666666667,2.0277777777777777,0.1388888888888889,11.805555555555555
0,672363,FC Andorra,36,0.7777777777777778,1.1944444444444444,1.3727777777777779,1.2172222222222222,10.25,9.333333333333334,4.722222222222222,4.972222222222222,1.6944444444444444,0.1111111111111111,10.333333333333334
0,4492,Villarreal II,36,0.9166666666666666,1.4444444444444444,1.271666666666667,1.4413888888888888,10.25,11.222222222222221,4.888888888888889,5.472222222222222,2.0833333333333335,0.05555555555555555,12.027777777777779
0,-1,#LEAGUE_AVERAGE#,792,1.1186868686868687,1.1186868686868687,1.2910606060606062,1.291060606060606,9.821969696969697,9.821969696969697,4.805555555555555,4.805555555555555,2.3446969696969697,0.09848484848484848,12.215909090909092
