,id,name,games,goals_scored,goals_conceded,xG_for,xG_against,shots_for,shots_against,shots_on_target_for,shots_on_target_against,yellow_cards,red_cards,fouls
0,272,Portsmouth,43,1.6744186046511629,0.8604651162790697,1.480232558139535,1.1467441860465117,10.651162790697674,9.093023255813954,5.906976744186046,4.186046511627907,2.2790697674418605,0.09302325581395349,10.30232558139535
0,213,Derby County,44,1.7045454545454546,0.8409090909090909,1.3820454545454546,1.028863636363636,10.340909090909092,7.295454545454546,5.340909090909091,3.727272727272727,1.7272727272727273,0.045454545454545456,9.772727272727273
0,226,Bolton Wanderers,43,1.8372093023255813,1.069767441860465,1.4297674418604651,1.1616279069767443,10.372093023255815,8.395348837209303,5.837209302325581,4.790697674418604,2.046511627906977,0.13953488372093023,10.651162790697674
0,250,Peterborough United,42,1.9047619047619047,1.3095238095238095,1.61,1.16,12.214285714285714,8.547619047619047,6.404761904761905,4.5,1.4285714285714286,0.023809523809523808,8.142857142857142
0,215,Barnsley,43,1.7906976744186047,1.3255813953488371,1.4488372093023256,1.398372093023256,11.418604651162791,10.651162790697674,5.651162790697675,5.651162790697675,2.2325581395348837,0.046511627906976744,9.255813953488373
0,243,Oxford United,43,1.7674418604651163,1.2325581395348837,1.4100000000000001,1.2706976744186047,10.674418604651162,9.255813953488373,6.255813953488372,4.767441860465116,1.5116279069767442,0.11627906976744186,8.953488372093023
0,228,Blackpool,44,1.3636363636363635,0.9772727272727273,1.3497727272727273,1.1265909090909092,9.659090909090908,8.181818181818182,5.181818181818182,4.409090909090909,1.8863636363636365,0.06818181818181818,9.522727272727273
0,1021,Lincoln City,43,1.441860465116279,0.8604651162790697,1.204186046511628,1.327906976744186,9.186046511627907,9.813953488372093,4.790697674418604,5.0,1.9534883720930232,0.13953488372093023,9.767441860465116
0,258,Stevenage,44,1.2272727272727273,1.0,1.3704545454545456,1.0454545454545454,9.795454545454545,7.545454545454546,5.0227272727272725,3.8181818181818183,2.0,0.11363636363636363,12.5
0,255,Leyton Orient,44,1.1363636363636365,1.2045454545454546,1.313409090909091,1.1918181818181819,9.522727272727273,8.727272727272727,5.045454545454546,4.7727272727272725,2.522727272727273,0.09090909090909091,11.068181818181818
0,242,Northampton Town,44,1.25,1.4318181818181819,1.1538636363636365,1.3429545454545455,8.363636363636363,10.068181818181818,4.704545454545454,5.386363636363637,1.6590909090909092,0.022727272727272728,9.772727272727273
0,268,Exeter City,44,0.9772727272727273,1.3181818181818181,1.2650000000000003,1.3550000000000002,8.954545454545455,10.159090909090908,4.795454545454546,5.2272727272727275,2.25,0.09090909090909091,10.545454545454545
0,221,Wigan Athletic,44,1.3409090909090908,1.25,1.060681818181818,1.4120454545454544,7.9772727272727275,10.613636363636363,4.068181818181818,5.204545454545454,2.8863636363636362,0.09090909090909091,11.5
0,266,Wycombe Wanderers,42,1.2619047619047619,1.2380952380952381,1.2964285714285713,1.2788095238095236,9.976190476190476,9.380952380952381,4.976190476190476,4.880952380952381,1.9285714285714286,0.09523809523809523,9.833333333333334
0,219,Reading,44,1.4318181818181819,1.4772727272727273,1.3404545454545456,1.3461363636363635,10.136363636363637,9.931818181818182,5.590909090909091,5.2272727272727275,2.0,0.06818181818181818,11.363636363636363
0,244,Bristol Rovers,43,1.186046511627907,1.4883720930232558,1.3193023255813954,1.3755813953488372,9.534883720930232,9.906976744186046,5.325581395348837,5.744186046511628,2.13953488372093,0.13953488372093023,11.209302325581396
0,225,Charlton Athletic,44,1.4318181818181819,1.4318181818181819,1.425681818181818,1.3836363636363636,10.25,10.272727272727273,5.636363636363637,5.409090909090909,2.409090909090909,0.022727272727272728,10.113636363636363
0,261,Cambridge United,42,0.9047619047619048,1.380952380952381,1.1064285714285713,1.38,8.119047619047619,9.833333333333334,4.095238095238095,5.4523809523809526,1.880952380952381,0.07142857142857142,10.023809523809524
0,245,Shrewsbury Town,43,0.7209302325581395,1.4186046511627908,1.096046511627907,1.3027906976744186,8.325581395348838,9.813953488372093,4.023255813953488,5.023255813953488,2.1627906976744184,0.11627906976744186,11.581395348837209
0,208,Burton Albion,43,0.813953488372093,1.3953488372093024,1.1148837209302327,1.4169767441860466,8.30232558139535,10.767441860465116,3.953488372093023,5.558139534883721,2.5348837209302326,0.09302325581395349,11.930232558139535
0,247,Port Vale,43,0.9302325581395349,1.627906976744186,1.3146511627906976,1.3848837209302327,9.813953488372093,10.44186046511628,4.906976744186046,5.488372093023256,1.7906976744186047,0.046511627906976744,9.279069767441861
0,260,Cheltenham Town,42,0.8333333333333334,1.4285714285714286,1.2111904761904762,1.4302380952380953,8.928571428571429,10.69047619047619,4.023809523809524,5.404761904761905,2.1904761904761907,0.11904761904761904,11.452380952380953
0,240,Fleetwood Town,43,1.0232558139534884,1.5813953488372092,1.301860465116279,1.4920930232558143,9.651162790697674,11.023255813953488,5.255813953488372,6.0,2.13953488372093,0.20930232558139536,11.186046511627907
0,257,Carlisle United,44,0.9090909090909091,1.7272727272727273,1.1852272727272726,1.4359090909090908,8.954545454545455,10.704545454545455,4.295454545454546,5.5,1.7954545454545454,0.06818181818181818,9.204545454545455
0,-1,#LEAGUE_AVERAGE#,1038,1.2861271676300579,1.2861271676300579,1.299431599229287,1.2994315992292873,9.627167630057803,9.627167630057803,5.045279383429673,5.045279383429673,2.0578034682080926,0.08863198458574181,10.375722543352602
