,id,name,games,goals_scored,goals_conceded,xG_for,xG_against,shots_for,shots_against,shots_on_target_for,shots_on_target_against,yellow_cards,red_cards,fouls
0,3143,Stockport County,44,2.0681818181818183,1.0,1.5440909090909094,1.0595454545454546,11.0,7.681818181818182,6.090909090909091,4.204545454545454,1.5227272727272727,0.0,10.045454545454545
0,267,Mansfield Town,44,1.9772727272727273,1.0227272727272727,1.7640909090909092,1.2000000000000002,13.386363636363637,8.840909090909092,7.295454545454546,4.363636363636363,1.9545454545454546,0.06818181818181818,10.068181818181818
0,1837,Wrexham,44,1.9090909090909092,1.1590909090909092,1.6059090909090905,1.3088636363636363,12.590909090909092,9.568181818181818,6.454545454545454,4.931818181818182,1.5681818181818181,0.13636363636363635,9.431818181818182
0,227,Milton Keynes Dons,44,1.6818181818181819,1.3863636363636365,1.455681818181818,1.2843181818181821,10.818181818181818,9.613636363636363,6.068181818181818,5.181818181818182,2.022727272727273,0.045454545454545456,9.818181818181818
0,252,Crewe Alexandra,44,1.5454545454545454,1.3863636363636365,1.263409090909091,1.4297727272727272,9.681818181818182,10.75,4.840909090909091,5.4772727272727275,2.340909090909091,0.045454545454545456,10.045454545454545
0,1833,Barrow,43,1.3488372093023255,1.1395348837209303,1.376511627906977,1.2518604651162788,10.116279069767442,8.930232558139535,5.209302325581396,5.046511627906977,1.6744186046511629,0.06976744186046512,10.13953488372093
0,254,Crawley Town,44,1.5681818181818181,1.4772727272727273,1.4368181818181816,1.502727272727273,10.954545454545455,11.431818181818182,5.704545454545454,6.5,2.340909090909091,0.045454545454545456,9.704545454545455
0,236,Walsall,44,1.5,1.4772727272727273,1.3920454545454546,1.3540909090909092,10.25,9.818181818181818,5.2727272727272725,5.340909090909091,2.0454545454545454,0.13636363636363635,10.068181818181818
0,231,Doncaster Rovers,43,1.4651162790697674,1.4651162790697674,1.2976744186046512,1.358372093023256,9.651162790697674,9.627906976744185,5.255813953488372,5.325581395348837,2.046511627906977,0.046511627906976744,11.069767441860465
0,238,Gillingham,44,0.9772727272727273,1.2045454545454546,1.3293181818181816,1.3143181818181817,9.5,9.363636363636363,4.818181818181818,5.318181818181818,1.8636363636363635,0.045454545454545456,9.568181818181818
0,241,AFC Wimbledon,44,1.2954545454545454,1.0681818181818181,1.4322727272727271,1.2018181818181821,11.022727272727273,8.772727272727273,5.363636363636363,4.590909090909091,2.2045454545454546,0.13636363636363635,12.227272727272727
0,3124,Harrogate Town,44,1.25,1.4090909090909092,1.1652272727272726,1.5388636363636363,8.295454545454545,11.568181818181818,4.545454545454546,5.454545454545454,1.5227272727272727,0.0,8.022727272727273
0,248,Bradford City,43,1.2093023255813953,1.2790697674418605,1.4488372093023254,1.2488372093023254,10.279069767441861,9.325581395348838,5.395348837209302,4.651162790697675,2.2790697674418605,0.046511627906976744,11.0
0,256,Notts County,44,2.0,1.9318181818181819,1.4275,1.4552272727272724,10.363636363636363,11.727272727272727,6.090909090909091,6.318181818181818,1.9772727272727273,0.06818181818181818,7.25
0,270,Morecambe,44,1.4318181818181819,1.7272727272727273,1.1547727272727268,1.5011363636363635,8.590909090909092,11.022727272727273,4.704545454545454,5.681818181818182,2.4318181818181817,0.11363636363636363,10.295454545454545
0,265,Newport County,44,1.3863636363636365,1.6136363636363635,1.2195454545454545,1.5052272727272729,8.818181818181818,11.181818181818182,4.681818181818182,5.863636363636363,1.7954545454545454,0.045454545454545456,10.818181818181818
0,259,Tranmere Rovers,44,1.4318181818181819,1.4545454545454546,1.3900000000000001,1.5079545454545455,10.204545454545455,10.931818181818182,5.4772727272727275,5.818181818181818,2.0681818181818183,0.11363636363636363,9.25
0,263,Accrington Stanley,44,1.2954545454545454,1.5,1.4197727272727272,1.4329545454545454,11.181818181818182,10.727272727272727,5.545454545454546,5.2727272727272725,2.340909090909091,0.11363636363636363,12.568181818181818
0,234,Swindon Town,44,1.6818181818181819,1.7727272727272727,1.4243181818181818,1.469318181818182,10.727272727272727,11.068181818181818,5.840909090909091,6.159090909090909,1.9545454545454546,0.022727272727272728,7.795454545454546
0,3141,Salford City,44,1.4318181818181819,1.8181818181818181,1.4779545454545455,1.4236363636363636,11.068181818181818,10.931818181818182,5.795454545454546,5.568181818181818,2.477272727272727,0.20454545454545456,11.25
0,273,Grimsby Town,44,1.25,1.6363636363636365,1.321818181818182,1.3352272727272725,9.909090909090908,10.25,4.818181818181818,5.25,1.7727272727272727,0.045454545454545456,11.136363636363637
0,253,Colchester United,43,1.3255813953488371,1.7209302325581395,1.3895348837209303,1.5225581395348833,10.418604651162791,11.44186046511628,5.813953488372093,5.837209302325581,2.372093023255814,0.16279069767441862,9.813953488372093
0,1827,Sutton United,44,1.2045454545454546,1.7727272727272727,1.324318181818182,1.4304545454545454,9.340909090909092,10.5,4.568181818181818,5.840909090909091,1.9545454545454546,0.045454545454545456,11.0
0,1020,Forest Green Rovers,44,0.9318181818181818,1.75,1.1684090909090907,1.5897727272727273,8.340909090909092,11.409090909090908,4.386363636363637,6.0227272727272725,2.3863636363636362,0.18181818181818182,11.0
0,-1,#LEAGUE_AVERAGE#,1052,1.4657794676806084,1.4657794676806084,1.3846007604562738,1.3846007604562738,10.271863117870723,10.271863117870723,5.418250950570342,5.418250950570342,2.038022813688213,0.08079847908745247,10.139733840304183
